"","Date","MinTemp","MaxTemp","Evaporation","Sunshine","WindGustDir","WindGustSpeed","WindDir9am","WindDir3pm","WindSpeed9am","WindSpeed3pm","Humidity9am","Humidity3pm","Pressure9am","Pressure3pm","Cloud9am","Cloud3pm","Temp9am","Temp3pm","RainToday","RainTomorrow"
"49869",2009-07-30,0.4,12.6,2.6,5.2,"NW",46,"SSW","WNW",7,30,98,54,1026.2,1021.5,8,1,1.9,11.8,"No","No"
"49870",2009-07-31,1.8,14.3,1.6,9.4,"W",44,"NW","WNW",20,24,71,62,1020.8,1019.6,1,3,10.2,12.9,"No","No"
"49871",2009-08-01,-2.4,13.7,2.4,NA,NA,NA,NA,NA,NA,NA,83,46,NA,NA,NA,NA,4.9,12.8,"No","No"
"49872",2009-08-02,-2.7,12.4,2.6,NA,NA,NA,NA,NA,NA,NA,94,62,NA,NA,NA,NA,1.3,11.4,"No","No"
"49873",2009-08-03,1.2,15.9,3.2,NA,NA,NA,NA,NA,NA,NA,61,19,NA,NA,NA,NA,10.4,15.5,"No","No"
"49874",2009-08-04,-0.7,13.4,2.4,NA,NA,NA,NA,NA,NA,NA,90,39,NA,NA,NA,NA,2.6,12.4,"No","No"
"49875",2009-08-05,-2.1,13.2,2.6,NA,NA,NA,NA,NA,NA,NA,80,58,NA,NA,NA,NA,3.4,12.1,"No","No"
"49876",2009-08-06,3.3,15.8,2.2,NA,NA,NA,NA,NA,NA,NA,72,46,NA,NA,NA,NA,9.9,14.3,"No","No"
"49877",2009-08-07,5.8,15.2,2.4,NA,NA,NA,NA,NA,NA,NA,55,53,NA,NA,NA,NA,9.9,10.1,"No","No"
"49878",2009-08-08,-4.7,13.7,2.6,NA,NA,NA,NA,NA,NA,NA,68,25,NA,NA,NA,NA,3.5,12.5,"No","No"
"49879",2009-08-09,-5,13.5,2,NA,NA,NA,NA,NA,NA,NA,84,37,NA,NA,NA,NA,0.2,12.5,"No","No"
"49880",2009-08-10,-3.6,15.2,1.4,NA,NA,NA,NA,NA,NA,NA,73,34,NA,NA,NA,NA,2.7,13.9,"No","Yes"
"49881",2009-08-11,2.7,15.5,1.6,NA,NA,NA,NA,NA,NA,NA,91,86,NA,NA,NA,NA,6.7,10.1,"Yes","Yes"
"49882",2009-08-12,1.5,12.9,1.6,NA,NA,NA,NA,NA,NA,NA,87,62,NA,NA,NA,NA,7.9,11.5,"Yes","No"
"49883",2009-08-13,4.5,15.5,1.2,NA,NA,NA,NA,NA,NA,NA,78,45,NA,NA,NA,NA,9.7,15,"No","No"
"49884",2009-08-14,0.8,15,3,NA,NA,NA,NA,NA,NA,NA,99,56,NA,NA,NA,NA,4,14.3,"No","No"
"49885",2009-08-15,-1.4,17.7,1.8,NA,NA,NA,NA,NA,NA,NA,99,47,NA,NA,NA,NA,4,16.4,"No","No"
"49886",2009-08-16,-1.6,15.2,2.6,NA,NA,NA,NA,NA,NA,NA,83,57,NA,NA,NA,NA,5.7,13,"No","Yes"
"49887",2009-08-17,5.6,13.7,2.6,NA,NA,NA,NA,NA,NA,NA,57,33,NA,NA,NA,NA,10.4,12.8,"Yes","No"
"49888",2009-08-18,-3.8,15.1,3.4,NA,NA,NA,NA,NA,NA,NA,81,28,NA,NA,NA,NA,3.1,14.8,"No","No"
"49889",2009-08-19,-2.4,16.2,2.2,NA,NA,NA,NA,NA,NA,NA,78,32,NA,NA,NA,NA,5.1,15.3,"No","No"
"49890",2009-08-20,3.3,17.9,2.4,NA,NA,NA,NA,NA,NA,NA,64,36,NA,NA,NA,NA,10.8,17.5,"No","No"
"49891",2009-08-21,2.1,12.4,2.8,NA,NA,NA,NA,NA,NA,NA,62,87,NA,NA,NA,NA,9.9,10.6,"No","Yes"
"49892",2009-08-22,3.2,13.9,2,NA,NA,NA,NA,NA,NA,NA,65,44,NA,NA,NA,NA,8.5,13.2,"Yes","Yes"
"49893",2009-08-23,8.2,18.9,2.8,NA,NA,NA,NA,NA,NA,NA,75,53,NA,NA,NA,NA,13,18.4,"Yes","No"
"49894",2009-08-24,11.5,14.9,4.6,NA,NA,NA,NA,NA,NA,NA,70,58,NA,NA,NA,NA,12.9,13.7,"No","No"
"49895",2009-08-25,5.5,10.9,4.8,NA,NA,NA,NA,NA,NA,NA,60,41,NA,NA,NA,NA,6.6,10.1,"No","No"
"49896",2009-08-26,3.8,11.3,4.8,NA,NA,NA,NA,NA,NA,NA,52,52,NA,NA,NA,NA,7,9.6,"No","No"
"49897",2009-08-27,4.7,16.1,3.4,NA,NA,NA,NA,NA,NA,NA,56,31,NA,NA,NA,NA,9.4,15.6,"No","No"
"49898",2009-08-28,1.6,18.7,4.6,NA,NA,NA,NA,NA,NA,NA,44,22,NA,NA,NA,NA,11.9,17.8,"No","Yes"
"49899",2009-08-29,6.9,17.5,3.6,NA,NA,NA,NA,NA,NA,NA,92,76,NA,NA,NA,NA,9.1,16.2,"Yes","Yes"
"49900",2009-08-30,5.8,11.2,4,NA,NA,NA,NA,NA,NA,NA,65,45,NA,NA,NA,NA,7.3,10.1,"Yes","No"
"49901",2009-08-31,5.1,13.4,4,NA,NA,NA,NA,NA,NA,NA,70,59,NA,NA,NA,NA,9.1,11.5,"No","No"
"49902",2009-09-01,5.3,15.3,3.2,NA,NA,NA,NA,NA,NA,NA,46,37,NA,NA,NA,NA,10.2,15.1,"No","No"
"49903",2009-09-02,-2.5,16.3,3.2,NA,NA,NA,NA,NA,NA,NA,78,28,NA,NA,NA,NA,5.4,15.8,"No","No"
"49904",2009-09-03,1.1,17.6,2.8,NA,NA,NA,NA,NA,NA,NA,91,61,NA,NA,NA,NA,6.4,15.9,"No","No"
"49905",2009-09-04,6.4,18.9,1.6,NA,NA,NA,NA,NA,NA,NA,83,40,NA,NA,NA,NA,13.7,17.1,"No","No"
"49906",2009-09-05,-1,15.8,4.8,NA,NA,NA,NA,NA,NA,NA,61,35,NA,NA,NA,NA,9.4,14.8,"No","No"
"49907",2009-09-06,-4.5,16.1,4.4,NA,NA,NA,NA,NA,NA,NA,76,27,NA,NA,NA,NA,5.1,15.3,"No","Yes"
"49908",2009-09-07,1.9,12,3.8,NA,NA,NA,NA,NA,NA,NA,95,93,NA,NA,NA,NA,8.8,10,"Yes","Yes"
"49909",2009-09-08,0.9,14.9,0.6,NA,NA,NA,NA,NA,NA,NA,77,63,NA,NA,NA,NA,9.5,12.2,"Yes","Yes"
"49910",2009-09-09,2.1,13.7,1.8,NA,NA,NA,NA,NA,NA,NA,75,55,NA,NA,NA,NA,9.7,12.3,"Yes","No"
"49911",2009-09-10,5.5,14.4,3.8,NA,NA,NA,NA,NA,NA,NA,53,46,NA,NA,NA,NA,10.2,13.4,"No","No"
"49912",2009-09-11,-1.6,17.6,4,NA,NA,NA,NA,NA,NA,NA,73,28,NA,NA,NA,NA,6.8,17.1,"No","No"
"49913",2009-09-12,4.6,22.4,3.6,NA,NA,NA,NA,NA,NA,NA,42,31,NA,NA,NA,NA,14.7,22.1,"No","No"
"49914",2009-09-13,4.5,25.2,5,NA,NA,NA,NA,NA,NA,NA,31,19,NA,NA,NA,NA,18.2,24.4,"No","No"
"49915",2009-09-14,8,19.6,10.2,NA,NA,NA,NA,NA,NA,NA,50,21,NA,NA,NA,NA,14.2,18.3,"No","No"
"49916",2009-09-15,4.2,19.1,4.4,NA,NA,NA,NA,NA,NA,NA,76,30,NA,NA,NA,NA,11.7,17.6,"No","No"
"49917",2009-09-16,0.1,23.6,4.2,NA,NA,NA,NA,NA,NA,NA,72,38,NA,NA,NA,NA,11.6,22.7,"No","No"
"49918",2009-09-17,6.4,23.4,3.8,NA,NA,NA,NA,NA,NA,NA,83,44,NA,NA,NA,NA,14,21.5,"No","Yes"
"49919",2009-09-18,10.1,20.4,5,NA,NA,NA,NA,NA,NA,NA,74,45,NA,NA,NA,NA,14.5,18.8,"Yes","No"
"49920",2009-09-19,8.5,19.9,3.2,NA,NA,NA,NA,NA,NA,NA,85,31,NA,NA,NA,NA,11,19.2,"No","No"
"49921",2009-09-20,3.7,22.6,4.8,NA,NA,NA,NA,NA,NA,NA,63,37,NA,NA,NA,NA,13.8,20.4,"No","No"
"49922",2009-09-21,1.5,20.4,4.6,NA,NA,NA,NA,NA,NA,NA,69,15,NA,NA,NA,NA,11.4,19.5,"No","Yes"
"49923",2009-09-22,11.4,21.2,4.6,NA,NA,NA,NA,NA,NA,NA,69,59,NA,NA,NA,NA,17.4,20.5,"Yes","Yes"
"49924",2009-09-23,7.4,14.4,7.8,NA,NA,NA,NA,NA,NA,NA,87,57,NA,NA,NA,NA,8.3,13.4,"Yes","No"
"49925",2009-09-24,7.6,16.1,3.2,NA,NA,NA,NA,NA,NA,NA,46,38,NA,NA,NA,NA,12.4,15,"No","No"
"49926",2009-09-25,2.2,19.8,5.2,NA,NA,NA,NA,NA,NA,NA,55,34,NA,NA,NA,NA,13.2,19.5,"No","Yes"
"49927",2009-09-26,5.6,10.6,8,NA,NA,NA,NA,NA,NA,NA,73,80,NA,NA,NA,NA,6.6,6.5,"Yes","Yes"
"49928",2009-09-27,2.7,9.2,3,NA,NA,NA,NA,NA,NA,NA,69,78,NA,NA,NA,NA,5.2,6.6,"Yes","No"
"49929",2009-09-28,3.9,14.7,3.4,NA,NA,NA,NA,NA,NA,NA,66,58,NA,NA,NA,NA,8.8,12.4,"No","No"
"49930",2009-09-29,4.3,15.7,2,NA,NA,NA,NA,NA,NA,NA,66,43,NA,NA,NA,NA,10.2,14.8,"No","No"
"49931",2009-09-30,0.1,19.3,4.6,NA,NA,NA,NA,NA,NA,NA,56,26,NA,NA,NA,NA,11.4,18.4,"No","No"
"49932",2009-10-01,1.8,25.6,5.6,NA,NA,NA,NA,NA,NA,NA,26,19,NA,NA,NA,NA,19,24,"No","No"
"49933",2009-10-02,7,17.3,5.6,NA,NA,NA,NA,NA,NA,NA,75,58,NA,NA,NA,NA,12.6,16.9,"No","Yes"
"49934",2009-10-03,8,11.6,3.8,NA,NA,NA,NA,NA,NA,NA,80,67,NA,NA,NA,NA,8.8,10.7,"Yes","Yes"
"49935",2009-10-04,6.6,12.4,1.8,NA,NA,NA,NA,NA,NA,NA,71,68,NA,NA,NA,NA,8.8,11.9,"Yes","No"
"49936",2009-10-05,8.6,16.3,1.2,NA,NA,NA,NA,NA,NA,NA,84,65,NA,NA,NA,NA,11.1,13.2,"No","Yes"
"49937",2009-10-06,2.6,16.2,3.2,NA,NA,NA,NA,NA,NA,NA,93,43,NA,NA,NA,NA,7,13.9,"Yes","Yes"
"49938",2009-10-07,-0.6,11,4,NA,NA,NA,NA,NA,NA,NA,94,56,NA,NA,NA,NA,4.7,9.6,"Yes","Yes"
"49939",2009-10-08,4.2,13.9,2.8,NA,NA,NA,NA,NA,NA,NA,58,40,NA,NA,NA,NA,7.5,12.2,"Yes","No"
"49940",2009-10-09,-1.5,15.7,4.4,NA,NA,NA,NA,NA,NA,NA,62,48,NA,NA,NA,NA,8.4,14.3,"No","No"
"49941",2009-10-10,1.2,15.8,2.6,NA,NA,NA,NA,NA,NA,NA,65,37,NA,NA,NA,NA,7.9,14.3,"No","No"
"49942",2009-10-11,2.8,17.4,3.4,NA,NA,NA,NA,NA,NA,NA,73,65,NA,NA,NA,NA,9.6,12.5,"No","No"
"49943",2009-10-12,2.2,15.2,3,NA,NA,NA,NA,NA,NA,NA,89,78,NA,NA,NA,NA,7.8,14,"No","Yes"
"49944",2009-10-13,7.8,15.6,1.6,NA,NA,NA,NA,NA,NA,NA,61,48,NA,NA,NA,NA,10.2,13.9,"Yes","Yes"
"49945",2009-10-14,8.5,14.5,4.6,NA,NA,NA,NA,NA,NA,NA,84,52,NA,NA,NA,NA,9,11,"Yes","No"
"49946",2009-10-15,8.9,14.1,3.6,NA,NA,NA,NA,NA,NA,NA,58,76,NA,NA,NA,NA,10.7,10.5,"No","Yes"
"49947",2009-10-16,2.8,16,3,NA,NA,NA,NA,NA,NA,NA,54,44,NA,NA,NA,NA,9.3,14,"Yes","No"
"49948",2009-10-17,0.2,17,3.8,NA,NA,NA,NA,NA,NA,NA,81,47,NA,NA,NA,NA,8.5,15.3,"No","Yes"
"49949",2009-10-18,8.4,18.5,3.8,NA,NA,NA,NA,NA,NA,NA,75,37,NA,NA,NA,NA,11.5,17.8,"Yes","No"
"49950",2009-10-19,4.4,20.8,4.6,NA,NA,NA,NA,NA,NA,NA,75,43,NA,NA,NA,NA,11.5,20.5,"No","No"
"49951",2009-10-20,5.9,25,4.4,NA,NA,NA,NA,NA,NA,NA,88,23,NA,NA,NA,NA,13.1,24,"No","No"
"49952",2009-10-21,3.9,29.1,7.2,NA,NA,NA,NA,NA,NA,NA,54,17,NA,NA,NA,NA,14.7,28,"No","No"
"49953",2009-10-22,11.6,26.8,6.4,NA,NA,NA,NA,NA,NA,NA,74,34,NA,NA,NA,NA,13.8,24.9,"No","No"
"49954",2009-10-23,12.2,24.7,5.2,NA,NA,NA,NA,NA,NA,NA,77,21,NA,NA,NA,NA,15.6,24,"No","No"
"49955",2009-10-24,8,26.1,7,NA,NA,NA,NA,NA,NA,NA,75,30,NA,NA,NA,NA,13.9,23.7,"No","No"
"49956",2009-10-25,8.2,18.8,7.6,NA,NA,NA,NA,NA,NA,NA,73,55,NA,NA,NA,NA,13.5,18,"No","Yes"
"49957",2009-10-26,8,15.3,4.2,NA,NA,NA,NA,NA,NA,NA,65,52,NA,NA,NA,NA,9.5,13.6,"Yes","No"
"49958",2009-10-27,6.4,19.5,2,NA,NA,NA,NA,NA,NA,NA,69,58,NA,NA,NA,NA,10.8,17.6,"No","No"
"49959",2009-10-28,9.1,25,1.8,NA,NA,NA,NA,NA,NA,NA,81,57,NA,NA,NA,NA,13.7,21.8,"No","No"
"49960",2009-10-29,12.8,20.8,5.2,NA,NA,NA,NA,NA,NA,NA,74,61,NA,NA,NA,NA,14.8,19.4,"No","No"
"49961",2009-10-30,8.9,28.4,3.2,NA,NA,NA,NA,NA,NA,NA,86,31,NA,NA,NA,NA,15.9,27,"No","No"
"49962",2009-10-31,10,28.8,4,NA,NA,NA,NA,NA,NA,NA,72,37,NA,NA,NA,NA,17.7,28.1,"No","No"
"49963",2009-11-01,11.5,32.2,5.6,NA,NA,NA,NA,NA,NA,NA,72,34,NA,NA,NA,NA,19.5,30.8,"No","No"
"49964",2009-11-02,13.7,33.4,6.4,NA,NA,NA,NA,NA,NA,NA,68,24,NA,NA,NA,NA,20.6,31.6,"No","No"
"49965",2009-11-03,14.8,32.1,7.8,NA,NA,NA,NA,NA,NA,NA,50,25,NA,NA,NA,NA,23.9,28.2,"No","No"
"49966",2009-11-04,8.9,25,11,NA,NA,NA,NA,NA,NA,NA,62,28,NA,NA,NA,NA,16.1,23.4,"No","No"
"49967",2009-11-05,10.2,19.1,3.2,NA,NA,NA,NA,NA,NA,NA,64,59,NA,NA,NA,NA,15.3,17.1,"No","No"
"49968",2009-11-06,10.8,20.8,5.6,NA,NA,NA,NA,NA,NA,NA,75,57,NA,NA,NA,NA,13.6,18.5,"No","No"
"49969",2009-11-07,9.2,25.1,3.4,NA,NA,NA,NA,NA,NA,NA,74,39,NA,NA,NA,NA,16.3,22.7,"No","No"
"49970",2009-11-08,7.6,NA,5,NA,NA,NA,NA,NA,NA,NA,69,8,NA,NA,NA,NA,15.8,27.3,"No","No"
"49971",2009-11-09,NA,31.7,7.6,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,30.9,"No","No"
"49972",2009-11-10,8.9,33.2,6.6,NA,NA,NA,NA,NA,NA,NA,53,7,NA,NA,NA,NA,18.7,32,"No","No"
"49973",2009-11-11,9.8,33.7,8.8,NA,NA,NA,NA,NA,NA,NA,29,12,NA,NA,NA,NA,21.6,32,"No","No"
"49974",2009-11-12,10.3,35.5,10.4,NA,NA,NA,NA,NA,NA,NA,33,13,NA,NA,NA,NA,21.3,33.9,"No","No"
"49975",2009-11-13,13.9,27,10.2,NA,NA,NA,NA,NA,NA,NA,58,37,NA,NA,NA,NA,18.7,25.6,"No","No"
"49976",2009-11-14,7.4,33.3,4,NA,NA,NA,NA,NA,NA,NA,61,23,NA,NA,NA,NA,16.7,31.2,"No","No"
"49977",2009-11-15,12.3,34.1,8,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,NA,NA,22.4,NA,"No","No"
"49978",2009-11-16,12,34.5,6.8,NA,NA,NA,NA,NA,NA,NA,72,15,NA,NA,NA,NA,18.1,33.2,"No","No"
"49979",2009-11-17,10.5,28,13.2,NA,NA,NA,NA,NA,NA,NA,44,23,NA,NA,NA,NA,18.5,26.5,"No","No"
"49980",2009-11-18,13,31.9,8.4,NA,NA,NA,NA,NA,NA,NA,59,19,NA,NA,NA,NA,18,30.1,"No","No"
"49981",2009-11-19,12.9,39.2,6.2,NA,NA,NA,NA,NA,NA,NA,44,9,NA,NA,NA,NA,22,37.5,"No","No"
"49982",2009-11-20,16.3,39.9,10,NA,NA,NA,NA,NA,NA,NA,32,41,NA,NA,NA,NA,26.8,30.2,"No","No"
"49983",2009-11-21,18.4,30.3,11.4,NA,NA,NA,NA,NA,NA,NA,43,31,NA,NA,NA,NA,23.3,29.3,"No","No"
"49984",2009-11-22,17.6,30.3,5.6,NA,NA,NA,NA,NA,NA,NA,54,41,NA,NA,NA,NA,22.9,28.2,"No","No"
"49985",2009-11-23,14.5,18.5,9,NA,NA,NA,NA,NA,NA,NA,70,78,NA,NA,NA,NA,16.6,14.9,"No","Yes"
"49986",2009-11-24,12.3,21.2,1.6,NA,NA,NA,NA,NA,NA,NA,78,61,NA,NA,NA,NA,13.8,18.2,"Yes","No"
"49987",2009-11-25,11.8,34.6,1.8,NA,NA,NA,NA,NA,NA,NA,60,23,NA,NA,NA,NA,21.2,33.8,"No","No"
"49988",2009-11-26,14.4,32.8,8.6,NA,NA,NA,NA,NA,NA,NA,55,23,NA,NA,NA,NA,21.3,32.3,"No","Yes"
"49989",2009-11-27,13.4,26.2,9,NA,NA,NA,NA,NA,NA,NA,70,43,NA,NA,NA,NA,18.1,23.9,"Yes","No"
"49990",2009-11-28,12.4,28.6,6.8,NA,NA,NA,NA,NA,NA,NA,45,18,NA,NA,NA,NA,23.2,27.8,"No","No"
"49991",2009-11-29,12.9,20.2,14.2,NA,NA,NA,NA,NA,NA,NA,36,67,NA,NA,NA,NA,18.4,15.6,"No","Yes"
"49992",2009-11-30,11.3,18.8,3.8,NA,NA,NA,NA,NA,NA,NA,56,67,NA,NA,NA,NA,15.6,15.4,"Yes","Yes"
"49993",2009-12-01,6.7,21.6,4.4,NA,NA,NA,NA,NA,NA,NA,47,24,NA,NA,NA,NA,12.5,19.8,"Yes","No"
"49994",2009-12-02,6,24.6,7,NA,NA,NA,NA,NA,NA,NA,48,25,NA,NA,NA,NA,14.4,21.9,"No","No"
"49995",2009-12-03,7.1,28.6,5.8,NA,NA,NA,NA,NA,NA,NA,65,16,NA,NA,NA,NA,15.7,26.7,"No","No"
"49996",2009-12-04,9.6,30.5,10.4,NA,NA,NA,NA,NA,NA,NA,43,4,NA,NA,NA,NA,19.9,28.5,"No","No"
"49997",2009-12-05,10.1,26.8,11.2,NA,NA,NA,NA,NA,NA,NA,57,14,NA,NA,NA,NA,15.7,25.7,"No","No"
"49998",2009-12-06,8.6,30.5,9.6,NA,NA,NA,NA,NA,NA,NA,63,14,NA,NA,NA,NA,16.9,28.5,"No","No"
"49999",2009-12-07,11.7,31.8,8.6,NA,NA,NA,NA,NA,NA,NA,48,16,NA,NA,NA,NA,22.6,30.3,"No","No"
"50000",2009-12-08,11.2,35.2,11,NA,NA,NA,NA,NA,NA,NA,59,7,NA,NA,NA,NA,20.3,34,"No","Yes"
"50001",2009-12-09,10.7,23.7,12,NA,NA,NA,NA,NA,NA,NA,78,36,NA,NA,NA,NA,14.4,22.5,"Yes","No"
"50002",2009-12-10,9.9,27.8,6.2,NA,NA,NA,NA,NA,NA,NA,46,25,NA,NA,NA,NA,18.6,23.7,"No","No"
"50003",2009-12-11,11,22.8,10.8,NA,NA,NA,NA,NA,NA,NA,27,14,NA,NA,NA,NA,15.2,22.7,"No","No"
"50004",2009-12-12,7.4,27.2,10.6,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,26.1,"No","No"
"50005",2009-12-13,8.9,32.1,10,NA,NA,NA,NA,NA,NA,NA,53,16,NA,NA,NA,NA,17.9,30.3,"No","No"
"50006",2009-12-14,15.5,26.7,9.6,NA,NA,NA,NA,NA,NA,NA,69,37,NA,NA,NA,NA,17.2,25,"No","No"
"50007",2009-12-15,14.5,32.5,8,NA,NA,NA,NA,NA,NA,NA,67,19,NA,NA,NA,NA,17.9,30.2,"No","No"
"50008",2009-12-16,13.6,36.1,8.4,NA,NA,NA,NA,NA,NA,NA,64,14,NA,NA,NA,NA,21,35,"No","No"
"50009",2009-12-17,14.7,39.1,11.4,NA,NA,NA,NA,NA,NA,NA,21,6,NA,NA,NA,NA,30.5,38.7,"No","Yes"
"50010",2009-12-18,16.8,26.8,18.2,NA,NA,NA,NA,NA,NA,NA,86,20,NA,NA,NA,NA,18.9,25.4,"Yes","No"
"50011",2009-12-19,7.6,30.2,5.2,NA,NA,NA,NA,NA,NA,NA,39,21,NA,NA,NA,NA,18.9,29.3,"No","No"
"50012",2009-12-20,13.7,28.5,11.8,NA,NA,NA,NA,NA,NA,NA,72,36,NA,NA,NA,NA,15.7,24.6,"No","No"
"50013",2009-12-21,14.9,32.2,6,NA,NA,NA,NA,NA,NA,NA,64,14,NA,NA,NA,NA,19.6,29.7,"No","No"
"50014",2009-12-22,12.2,34.9,10.4,NA,NA,NA,NA,NA,NA,NA,55,11,NA,NA,NA,NA,21.6,32,"No","No"
"50015",2009-12-23,13.4,35.8,11,NA,NA,NA,NA,NA,NA,NA,36,10,NA,NA,NA,NA,24.6,33.6,"No","No"
"50016",2009-12-24,16.9,35.9,11.4,NA,NA,NA,NA,NA,NA,NA,38,16,NA,NA,NA,NA,26,33.6,"No","Yes"
"50017",2009-12-25,17.9,19.3,14,NA,NA,NA,NA,NA,NA,NA,92,89,NA,NA,NA,NA,18.2,19.2,"Yes","Yes"
"50018",2009-12-26,13.4,18.2,3.2,NA,NA,NA,NA,NA,NA,NA,94,80,NA,NA,NA,NA,13.7,18,"Yes","Yes"
"50019",2009-12-27,13.7,27.1,0.6,NA,NA,NA,NA,NA,NA,NA,81,59,NA,NA,NA,NA,17.2,23.8,"Yes","Yes"
"50020",2009-12-28,17.2,28.6,4.8,NA,NA,NA,NA,NA,NA,NA,75,52,NA,NA,NA,NA,21.2,26.2,"Yes","No"
"50021",2009-12-29,14.2,31.2,5.4,NA,NA,NA,NA,NA,NA,NA,42,26,NA,NA,NA,NA,22,30.5,"No","No"
"50022",2009-12-30,11.4,28.5,9.2,NA,NA,NA,NA,NA,NA,NA,52,31,NA,NA,NA,NA,20.3,28,"No","No"
"50023",2009-12-31,13.2,29.1,9.2,NA,NA,NA,NA,NA,NA,NA,69,42,NA,NA,NA,NA,20.4,27.6,"No","No"
"50024",2010-01-01,19,30.4,6.4,NA,NA,NA,NA,NA,NA,NA,50,41,NA,NA,NA,NA,23.5,28.8,"No","No"
"50025",2010-01-02,19.8,30.3,10.2,NA,NA,NA,NA,NA,NA,NA,72,34,NA,NA,NA,NA,23.1,29.8,"No","No"
"50026",2010-01-03,16.4,29.7,8.6,NA,NA,NA,NA,NA,NA,NA,64,22,NA,NA,NA,NA,19.9,28.2,"No","No"
"50027",2010-01-04,14.5,29.3,8.8,NA,NA,NA,NA,NA,NA,NA,69,31,NA,NA,NA,NA,16.9,26.8,"No","No"
"50028",2010-01-05,13.7,30.6,6.2,NA,NA,NA,NA,NA,NA,NA,67,32,NA,NA,NA,NA,21.3,28.3,"No","No"
"50029",2010-01-06,14.2,33.4,7.8,NA,NA,NA,NA,NA,NA,NA,58,15,NA,NA,NA,NA,23.2,31.3,"No","No"
"50030",2010-01-07,13.8,27.4,11.4,NA,NA,NA,NA,NA,NA,NA,73,42,NA,NA,NA,NA,18.3,26.4,"No","No"
"50031",2010-01-08,16.4,32.3,7.4,NA,NA,NA,NA,NA,NA,NA,70,29,NA,NA,NA,NA,18.6,30.3,"No","No"
"50032",2010-01-09,14.5,NA,7.6,NA,NA,NA,NA,NA,NA,NA,46,23,NA,NA,NA,NA,24.2,34.2,"No","No"
"50033",2010-01-10,NA,38.6,11.6,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,38,"No","No"
"50034",2010-01-11,16.3,38.2,12.6,NA,NA,NA,NA,NA,NA,NA,63,25,NA,NA,NA,NA,21.1,35.7,"No","No"
"50035",2010-01-12,18.9,39.8,11.6,NA,NA,NA,NA,NA,NA,NA,39,13,NA,NA,NA,NA,29.3,38.3,"No","No"
"50036",2010-01-13,24.4,34.9,17.8,NA,NA,NA,NA,NA,NA,NA,36,38,NA,NA,NA,NA,29,31.2,"No","No"
"50037",2010-01-14,15.2,27.1,8.8,NA,NA,NA,NA,NA,NA,NA,64,49,NA,NA,NA,NA,17.8,23.7,"No","No"
"50038",2010-01-15,16.2,30,6.2,NA,NA,NA,NA,NA,NA,NA,75,39,NA,NA,NA,NA,18.7,27.6,"No","No"
"50039",2010-01-16,15.8,31.5,7,NA,NA,NA,NA,NA,NA,NA,65,42,NA,NA,NA,NA,21.8,29.5,"No","Yes"
"50040",2010-01-17,12.7,27.2,5.6,NA,NA,NA,NA,NA,NA,NA,75,18,NA,NA,NA,NA,19.7,25.4,"Yes","No"
"50041",2010-01-18,11.5,20.7,14.4,NA,NA,NA,NA,NA,NA,NA,39,21,NA,NA,NA,NA,12.3,17.5,"No","No"
"50042",2010-01-19,3.5,24.9,7.2,NA,NA,NA,NA,NA,NA,NA,35,14,NA,NA,NA,NA,12.9,23.7,"No","No"
"50043",2010-01-20,9.8,31.1,9.8,NA,NA,NA,NA,NA,NA,NA,25,13,NA,NA,NA,NA,20.3,28.1,"No","No"
"50044",2010-01-21,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,28,13,NA,NA,NA,NA,22.4,34.6,"No","No"
"50045",2010-01-22,NA,39,12.4,NA,NA,NA,NA,NA,NA,NA,44,8,NA,NA,NA,NA,23.8,37.4,"No","No"
"50046",2010-01-23,23.7,36.7,20,NA,NA,NA,NA,NA,NA,NA,27,13,NA,NA,NA,NA,30.1,34.4,"No","No"
"50047",2010-01-24,11.4,29.6,14.6,NA,NA,NA,NA,NA,NA,NA,61,40,NA,NA,NA,NA,16.4,25.7,"No","No"
"50048",2010-01-25,12.6,34.4,NA,NA,NA,NA,NA,NA,NA,NA,72,14,NA,NA,NA,NA,18.6,32.9,"No","No"
"50049",2010-01-26,16.3,36,10.6,NA,NA,NA,NA,NA,NA,NA,69,6,NA,NA,NA,NA,22.1,35,"No","No"
"50050",2010-01-27,15.7,33.2,13.6,NA,NA,NA,NA,NA,NA,NA,36,28,NA,NA,NA,NA,21.4,29.8,"No","Yes"
"50051",2010-01-28,18.2,32.9,8,NA,NA,NA,NA,NA,NA,NA,70,26,NA,NA,NA,NA,21.7,30,"Yes","No"
"50052",2010-01-29,14.4,33.3,7.8,NA,NA,NA,NA,NA,NA,NA,77,35,NA,NA,NA,NA,20.5,30.2,"No","No"
"50053",2010-01-30,15.5,29.1,10.8,NA,NA,NA,NA,NA,NA,NA,61,43,NA,NA,NA,NA,18.7,26.6,"No","No"
"50054",2010-01-31,14.2,31.3,7.6,NA,NA,NA,NA,NA,NA,NA,64,35,NA,NA,NA,NA,21.5,29.7,"No","No"
"50055",2010-02-01,17.1,32.5,5.4,NA,NA,NA,NA,NA,NA,NA,61,15,NA,NA,NA,NA,22.3,30.6,"No","No"
